mgs_id	species	met_id	metabolite	class	subclass	rho	pval	n
hMGS.01559	Intestinimonas massiliensis	met_999917676	X - 17676	""	""	0.00528469282985431	0.702039771039358	5742
hMGS.01559	Intestinimonas massiliensis	met_444	ornithine	Amino Acid	Urea cycle; Arginine and Proline Metabolism	-0.00527421754321742	0.70260221985655	5742
hMGS.01559	Intestinimonas massiliensis	met_100001092	trigonelline (N'-methylnicotinate)	Cofactors and Vitamins	Nicotinate and Nicotinamide Metabolism	-0.00525894838501539	0.703422357255191	5742
hMGS.01559	Intestinimonas massiliensis	met_100021712	deoxycholic acid 12-sulfate*	Lipid	Secondary Bile Acid Metabolism	0.00525249810749086	0.703768918454608	5742
hMGS.01559	Intestinimonas massiliensis	met_999918922	X - 18922	""	""	0.00524119459449834	0.704376383136459	5742
hMGS.01559	Intestinimonas massiliensis	met_100001425	5,6-dihydrouridine	Nucleotide	Pyrimidine Metabolism, Uracil containing	-0.00523914345766176	0.704486633975868	5742
hMGS.01559	Intestinimonas massiliensis	met_100001405	1-methylxanthine	Xenobiotics	Xanthine Metabolism	0.00522238702273419	0.70538754291093	5742
hMGS.01559	Intestinimonas massiliensis	met_100004299	N-acetyl-1-methylhistidine*	Amino Acid	Histidine Metabolism	-0.00521764038755805	0.705642820667467	5742
hMGS.01559	Intestinimonas massiliensis	met_100006627	suberoylcarnitine (C8-DC)	Lipid	Fatty Acid Metabolism (Acyl Carnitine, Dicarboxylate)	0.00768628412201531	0.705776514726227	2616
hMGS.01559	Intestinimonas massiliensis	met_999912111	X - 12111	""	""	-0.00518315218019481	0.707498616566054	5742
hMGS.01559	Intestinimonas massiliensis	met_100000943	2-oleoylglycerol (18:1)	Lipid	Monoacylglycerol	-0.00516023016042401	0.708733003299322	5742
hMGS.01559	Intestinimonas massiliensis	met_1489	palmitoyl ethanolamide	Lipid	Endocannabinoid	-0.0070280806717159	0.70881128896409	3126
hMGS.01559	Intestinimonas massiliensis	met_999922776	X - 22776	""	""	-0.00512807445353018	0.710465927543415	5742
hMGS.01559	Intestinimonas massiliensis	met_100001409	N1-methylinosine	Nucleotide	Purine Metabolism, (Hypo)Xanthine/Inosine containing	-0.00502658019327664	0.715945407217665	5742
hMGS.01559	Intestinimonas massiliensis	met_999911444	X - 11444	""	""	-0.0050242678423525	0.716070418433167	5742
hMGS.01559	Intestinimonas massiliensis	met_100006205	propyl 4-hydroxybenzoate	Xenobiotics	Benzoate Metabolism	-0.00735015092799114	0.718081683054194	2616
hMGS.01559	Intestinimonas massiliensis	met_100001314	gamma-glutamylthreonine	Peptide	Gamma-glutamyl Amino Acid	0.00492571496943752	0.721405456211863	5742
hMGS.01559	Intestinimonas massiliensis	met_100001810	dimethylarginine (SDMA + ADMA)	Amino Acid	Urea cycle; Arginine and Proline Metabolism	-0.00483992580920326	0.726060615033846	5742
hMGS.01559	Intestinimonas massiliensis	met_100020361	3-amino-2-piperidone	Amino Acid	Urea cycle; Arginine and Proline Metabolism	0.00469169340597538	0.734127919036357	5742
hMGS.01559	Intestinimonas massiliensis	met_999907765	X - 07765	""	""	-0.00466872992352902	0.735380323712785	5742
hMGS.01559	Intestinimonas massiliensis	met_100006203	acesulfame	Xenobiotics	Food Component/Plant	0.0046649580903189	0.735586102973245	5742
hMGS.01559	Intestinimonas massiliensis	met_100001334	N-acetylproline	Amino Acid	Urea cycle; Arginine and Proline Metabolism	0.00792174671857924	0.74260958853114	1886
hMGS.01559	Intestinimonas massiliensis	met_999913844	X - 13844	""	""	-0.00453198114142714	0.742852928195565	5742
hMGS.01559	Intestinimonas massiliensis	met_100008930	oleate/vaccenate (18:1)	Lipid	Long Chain Monounsaturated Fatty Acid	0.00453076643192801	0.742919415567914	5742
hMGS.01559	Intestinimonas massiliensis	met_1001	trans-4-hydroxyproline	Amino Acid	Urea cycle; Arginine and Proline Metabolism	-0.00449605479824011	0.744820172279156	5742
hMGS.01559	Intestinimonas massiliensis	met_999923780	X - 23780	""	""	0.00447806384542836	0.745805942150401	5742
hMGS.01559	Intestinimonas massiliensis	met_100001433	1-arachidonylglycerol (20:4)	Lipid	Monoacylglycerol	-0.00446705203392946	0.746409512606847	5742
hMGS.01559	Intestinimonas massiliensis	met_424	palmitate (16:0)	Lipid	Long Chain Saturated Fatty Acid	0.0044636468210517	0.746596187873282	5742
hMGS.01559	Intestinimonas massiliensis	met_100003000	1-(1-enyl-palmitoyl)-GPE (P-16:0)*	Lipid	Lysoplasmalogen	-0.00446107746195149	0.746737051109151	5742
hMGS.01559	Intestinimonas massiliensis	met_100004059	histidine betaine (hercynine)*	Xenobiotics	Food Component/Plant	-0.00445236841140124	0.747214581350115	5742
hMGS.01559	Intestinimonas massiliensis	met_100000802	acetylcarnitine (C2)	Lipid	Fatty Acid Metabolism (Acyl Carnitine, Short Chain)	0.00444062530896154	0.747858626761697	5742
hMGS.01559	Intestinimonas massiliensis	met_999917010	X - 17010	""	""	-0.0044362920496509	0.748096326979802	5742
hMGS.01559	Intestinimonas massiliensis	met_100002537	4-hydroxy-2-oxoglutaric acid	Lipid	Fatty Acid, Dicarboxylate	0.00434028341076167	0.753368968399123	5742
hMGS.01559	Intestinimonas massiliensis	met_100021220	succinoyltaurine	Amino Acid	Methionine, Cysteine, SAM and Taurine Metabolism	-0.00433105174557943	0.753876567676581	5742
hMGS.01559	Intestinimonas massiliensis	met_100001843	gamma-glutamylalanine	Peptide	Gamma-glutamyl Amino Acid	-0.00430164690548487	0.755494088407507	5742
hMGS.01559	Intestinimonas massiliensis	met_999924334	X - 24334	""	""	-0.00632122724781885	0.756192825442808	2616
hMGS.01559	Intestinimonas massiliensis	met_100001198	myristoleate (14:1n5)	Lipid	Long Chain Monounsaturated Fatty Acid	0.00423516905481867	0.759154887684091	5742
hMGS.01559	Intestinimonas massiliensis	met_100001278	10-heptadecenoate (17:1n7)	Lipid	Long Chain Monounsaturated Fatty Acid	0.00416275003112099	0.763149002393289	5742
hMGS.01559	Intestinimonas massiliensis	met_100006294	behenoyl sphingomyelin (d18:1/22:0)*	Lipid	Sphingomyelins	0.0041066650773286	0.766246589844344	5742
hMGS.01559	Intestinimonas massiliensis	met_100000269	glycerophosphorylcholine (GPC)	Lipid	Phospholipid Metabolism	0.0040864979279159	0.76736134371236	5742
hMGS.01559	Intestinimonas massiliensis	met_888	caprate (10:0)	Lipid	Medium Chain Fatty Acid	0.00403713782589112	0.770091785997731	5742
hMGS.01559	Intestinimonas massiliensis	met_923	dihydroorotate	Nucleotide	Pyrimidine Metabolism, Orotate containing	-0.00401840513061121	0.771128766845931	5742
hMGS.01559	Intestinimonas massiliensis	met_1094	thyroxine	Amino Acid	Tyrosine Metabolism	-0.00396622982924436	0.774019171927339	5742
hMGS.01559	Intestinimonas massiliensis	met_1537	1-palmitoyl-2-linoleoyl-GPC (16:0/18:2)	Lipid	Phosphatidylcholine (PC)	-0.00393697815191443	0.775641029178937	5742
hMGS.01559	Intestinimonas massiliensis	met_100020373	2,2'-Methylenebis(6-tert-butyl-p-cresol)	Xenobiotics	Chemical	0.0057708366738539	0.776832103158851	2616
hMGS.01559	Intestinimonas massiliensis	met_100009002	1-(1-enyl-palmitoyl)-2-arachidonoyl-GPE (P-16:0/20:4)*	Lipid	Plasmalogen	-0.00384282966525002	0.780867697219438	5742
hMGS.01559	Intestinimonas massiliensis	met_999912410	X - 12410	""	""	-0.00381186938181929	0.782588639841807	5742
hMGS.01559	Intestinimonas massiliensis	met_100001461	1-stearoyl-GPE (18:0)	Lipid	Lysophospholipid	-0.00380674031416155	0.782873844583657	5742
hMGS.01559	Intestinimonas massiliensis	met_999918345	X - 18345	""	""	-0.00554902051441575	0.785195700198428	2616
hMGS.01559	Intestinimonas massiliensis	met_999917348	X - 17348	""	""	-0.0037620199403482	0.785361778781507	5742
hMGS.01559	Intestinimonas massiliensis	met_999921829	X - 21829	""	""	-0.00506044547909668	0.7880091966785	3126
hMGS.01559	Intestinimonas massiliensis	met_100021329	(S)-a-amino-omega-caprolactam	Xenobiotics	Food Component/Plant	0.0049641593560023	0.791949247371733	3126
hMGS.01559	Intestinimonas massiliensis	met_999912729	X - 12729	""	""	0.00363904857021181	0.792214298387183	5742
hMGS.01559	Intestinimonas massiliensis	met_100002619	sedoheptulose	Carbohydrate	Pentose Metabolism	0.00521960118728729	0.797662077758528	2616
hMGS.01559	Intestinimonas massiliensis	met_100015835	cerotoylcarnitine (C26)*	Lipid	Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)	0.00352593573171082	0.798531669884612	5742
hMGS.01559	Intestinimonas massiliensis	met_999912844	X - 12844	""	""	0.00351184958913323	0.799319316701576	5742
hMGS.01559	Intestinimonas massiliensis	met_1125	5,6-dihydrouracil	Nucleotide	Pyrimidine Metabolism, Uracil containing	-0.0051681145949635	0.799615267455015	2616
hMGS.01559	Intestinimonas massiliensis	met_100003210	valylleucine	Peptide	Dipeptide	0.00513067586524844	0.801036326780852	2616
hMGS.01559	Intestinimonas massiliensis	met_100000707	maleate	Lipid	Fatty Acid, Dicarboxylate	-0.00344051282714577	0.803311332906166	5742
hMGS.01559	Intestinimonas massiliensis	met_999911478	X - 11478	""	""	-0.00343638248170039	0.80354262594221	5742
hMGS.01559	Intestinimonas massiliensis	met_533	urea	Amino Acid	Urea cycle; Arginine and Proline Metabolism	0.00334866667932572	0.808458607180613	5742
hMGS.01559	Intestinimonas massiliensis	met_100001274	N-acetylthreonine	Amino Acid	Glycine, Serine and Threonine Metabolism	0.00330914277041221	0.810676187142386	5742
hMGS.01559	Intestinimonas massiliensis	met_100000924	1-oleoylglycerol (18:1)	Lipid	Monoacylglycerol	-0.00327628624883329	0.812520835753284	5742
hMGS.01559	Intestinimonas massiliensis	met_100020203	3-hydroxystachydrine*	Xenobiotics	Food Component/Plant	-0.00319845131594111	0.816894821197258	5742
hMGS.01559	Intestinimonas massiliensis	met_100003429	equol sulfate	Xenobiotics	Food Component/Plant	-0.00431420811889132	0.81867967208353	3126
hMGS.01559	Intestinimonas massiliensis	met_100004089	2-hydroxydecanoate	Lipid	Fatty Acid, Monohydroxy	-0.0031114935793554	0.821788213932243	5742
hMGS.01559	Intestinimonas massiliensis	met_100008999	1-(1-enyl-stearoyl)-2-arachidonoyl-GPE (P-18:0/20:4)*	Lipid	Plasmalogen	-0.00309612504481408	0.822653778075745	5742
hMGS.01559	Intestinimonas massiliensis	met_100020378	2-hydroxysebacate	Lipid	Fatty Acid, Dicarboxylate	0.00309588536008691	0.822667278960381	5742
hMGS.01559	Intestinimonas massiliensis	met_100015846	nervonoylcarnitine (C24:1)*	Lipid	Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)	-0.0030499930159669	0.82525325082459	5742
hMGS.01559	Intestinimonas massiliensis	met_100020409	ascorbic acid 3-sulfate*	Cofactors and Vitamins	Ascorbate and Aldarate Metabolism	-0.00294254768526313	0.831315023080932	5742
hMGS.01559	Intestinimonas massiliensis	met_100006173	pregnanolone/allopregnanolone sulfate	Lipid	Progestin Steroids	0.0043296547843582	0.831590960767894	2616
hMGS.01559	Intestinimonas massiliensis	met_1383	4-acetamidophenol	Xenobiotics	Drug - Analgesics, Anesthetics	-0.00288371629509766	0.834638409427834	5742
hMGS.01559	Intestinimonas massiliensis	met_999924546	X - 24546	""	""	0.00286829007821299	0.835510328093535	5742
hMGS.01559	Intestinimonas massiliensis	met_100000776	palmitoylcarnitine (C16)	Lipid	Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)	0.00286778706672404	0.835538762653663	5742
hMGS.01559	Intestinimonas massiliensis	met_100005996	octadecenedioylcarnitine (C18:1-DC)*	Lipid	Fatty Acid Metabolism (Acyl Carnitine, Dicarboxylate)	-0.00285556790705022	0.83622956117624	5742
hMGS.01559	Intestinimonas massiliensis	met_100009335	dihomo-linolenoyl-choline	Lipid	Fatty Acid Metabolism (Acyl Choline)	0.00283943673240041	0.837141715059046	5742
hMGS.01559	Intestinimonas massiliensis	met_999912193	X - 12193	""	""	-0.00273219062248975	0.843211565465974	5742
hMGS.01559	Intestinimonas massiliensis	met_100000841	oxalate (ethanedioate)	Cofactors and Vitamins	Ascorbate and Aldarate Metabolism	0.00273027865607267	0.843319863433693	5742
hMGS.01559	Intestinimonas massiliensis	met_100002968	quinine	Xenobiotics	Drug - Antibiotic	-0.00269102765095376	0.84554377804301	5742
hMGS.01559	Intestinimonas massiliensis	met_999917353	X - 17353	""	""	0.00268141461461094	0.846088629413012	5742
hMGS.01559	Intestinimonas massiliensis	met_100001033	beta-sitosterol	Lipid	Sterol	0.00267920682755173	0.84621377361656	5742
hMGS.01559	Intestinimonas massiliensis	met_235	2-hydroxyphenylacetate	Amino Acid	Phenylalanine Metabolism	-0.00267704109126277	0.846336538020445	5742
hMGS.01559	Intestinimonas massiliensis	met_100020208	perfluorooctanoate (PFOA)	Xenobiotics	Chemical	0.0026725334122579	0.84659206701487	5742
hMGS.01559	Intestinimonas massiliensis	met_415	methionine	Amino Acid	Methionine, Cysteine, SAM and Taurine Metabolism	-0.00264110333285006	0.848374206051752	5742
hMGS.01559	Intestinimonas massiliensis	met_999921840	X - 21840	""	""	0.00263713021053421	0.84859954423014	5742
hMGS.01559	Intestinimonas massiliensis	met_100001335	eicosenoate (20:1)	Lipid	Long Chain Monounsaturated Fatty Acid	0.00261655063108407	0.849766925838822	5742
hMGS.01559	Intestinimonas massiliensis	met_1242	N1-methyladenosine	Nucleotide	Purine Metabolism, Adenine containing	0.00258921141155551	0.851318258663295	5742
hMGS.01559	Intestinimonas massiliensis	met_100015723	hexadecasphingosine (d16:1)*	Lipid	Sphingosines	-0.00257306653502924	0.852234651882345	5742
hMGS.01559	Intestinimonas massiliensis	met_100001108	3-methylxanthine	Xenobiotics	Xanthine Metabolism	-0.00257245954853805	0.852269108710669	5742
hMGS.01559	Intestinimonas massiliensis	met_100004542	2-aminoheptanoate	Lipid	Fatty Acid, Amino	-0.00253801903444706	0.854224654641441	5742
hMGS.01559	Intestinimonas massiliensis	met_100001269	campesterol	Lipid	Sterol	-0.00249973386164378	0.856399552605567	5742
hMGS.01559	Intestinimonas massiliensis	met_100000827	1-palmitoylglycerol (16:0)	Lipid	Monoacylglycerol	0.00247265525378959	0.857938489335179	5742
hMGS.01559	Intestinimonas massiliensis	met_100006298	lignoceroyl sphingomyelin (d18:1/24:0)	Lipid	Sphingomyelins	-0.00244719121605386	0.859386159204206	5742
hMGS.01559	Intestinimonas massiliensis	met_100021667	branched-chain, straight-chain, or cyclopropyl 10:1 fatty acid (2)*	Partially Characterized Molecules	Partially Characterized Molecules	0.00355941271680284	0.861214027272154	2616
hMGS.01559	Intestinimonas massiliensis	met_100000963	homocitrulline	Amino Acid	Urea cycle; Arginine and Proline Metabolism	0.00241063951101644	0.861465005122837	5742
hMGS.01559	Intestinimonas massiliensis	met_999918921	X - 18921	""	""	-0.00236957126904509	0.86380186950434	5742
hMGS.01559	Intestinimonas massiliensis	met_100009027	sphingomyelin (d18:0/18:0, d19:0/17:0)*	Lipid	Dihydrosphingomyelins	0.00236862014309066	0.86385600465338	5742
hMGS.01559	Intestinimonas massiliensis	met_100001527	hexanoylglycine	Lipid	Fatty Acid Metabolism (Acyl Glycine)	0.00236396550939549	0.864120941224113	5742
hMGS.01559	Intestinimonas massiliensis	met_100001051	1-methylhistidine	Amino Acid	Histidine Metabolism	0.00236269261738008	0.864193395481993	5742
hMGS.01559	Intestinimonas massiliensis	met_999925524	X - 25524	""	""	0.00346106966859643	0.865011249086409	2616
hMGS.01559	Intestinimonas massiliensis	met_999912847	X - 12847	""	""	0.00229414049142425	0.868097120262531	5742
hMGS.01559	Intestinimonas massiliensis	met_1111	vanillylmandelate (VMA)	Amino Acid	Tyrosine Metabolism	-0.00228423199246602	0.868661631561814	5742
hMGS.01559	Intestinimonas massiliensis	met_100002989	oleoyl-linoleoyl-glycerol (18:1/18:2) [1]	Lipid	Diacylglycerol	0.00225875671060643	0.870113326996153	5742
hMGS.01559	Intestinimonas massiliensis	met_100001193	adrenate (22:4n6)	Lipid	Long Chain Polyunsaturated Fatty Acid (n3 and n6)	-0.00225456456684553	0.870352256154611	5742
hMGS.01559	Intestinimonas massiliensis	met_100000986	3-hydroxykynurenine	Amino Acid	Tryptophan Metabolism	0.00322522065204356	0.874130390969551	2616
hMGS.01559	Intestinimonas massiliensis	met_100009331	oleoylcholine	Lipid	Fatty Acid Metabolism (Acyl Choline)	0.00216542337885246	0.875435580315802	5742
hMGS.01559	Intestinimonas massiliensis	met_999926107	X - 26107	""	""	-0.00457301284422876	0.879419656657859	1240
hMGS.01559	Intestinimonas massiliensis	met_100009271	(S)-3-hydroxybutyrylcarnitine	Lipid	Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)	0.00208883007363536	0.879807470689756	5742
hMGS.01559	Intestinimonas massiliensis	met_999924949	X - 24949	""	""	0.00203371475569307	0.882955688846586	5742
hMGS.01559	Intestinimonas massiliensis	met_999924309	X - 24309	""	""	-0.00201574377952836	0.883982603353477	5742
hMGS.01559	Intestinimonas massiliensis	met_100002990	oleoyl-linoleoyl-glycerol (18:1/18:2) [2]	Lipid	Diacylglycerol	0.00192294528506765	0.889288446894331	5742
hMGS.01559	Intestinimonas massiliensis	met_100021990	3-hydroxyoctanoylcarnitine (1)	Lipid	Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)	0.0019150211601841	0.889741749680229	5742
hMGS.01559	Intestinimonas massiliensis	met_999924462	X - 24462	""	""	-0.00183063788895034	0.894571135150216	5742
hMGS.01559	Intestinimonas massiliensis	met_999910458	X - 10458	""	""	-0.00182886168057938	0.894672832948068	5742
hMGS.01559	Intestinimonas massiliensis	met_100000616	1-stearoyl-2-arachidonoyl-GPI (18:0/20:4)	Lipid	Phosphatidylinositol (PI)	0.00182007466625993	0.895175963766631	5742
hMGS.01559	Intestinimonas massiliensis	met_100009394	hexadecadienoate (16:2n6)	Lipid	Long Chain Polyunsaturated Fatty Acid (n3 and n6)	0.00181940833241653	0.895214118731754	5742
hMGS.01559	Intestinimonas massiliensis	met_999912753	X - 12753	""	""	0.00179334592104964	0.896706668605423	5742
hMGS.01559	Intestinimonas massiliensis	met_100002528	sulfate*	Xenobiotics	Chemical	-0.00178929070836546	0.896938936716955	5742
hMGS.01559	Intestinimonas massiliensis	met_100001462	1-stearoyl-GPG (18:0)	Lipid	Lysophospholipid	-0.00175925049737497	0.898659806464164	5742
hMGS.01559	Intestinimonas massiliensis	met_100001416	orotidine	Nucleotide	Pyrimidine Metabolism, Orotate containing	0.00171504319807579	0.901193109863596	5742
hMGS.01559	Intestinimonas massiliensis	met_999916397	X - 16397	""	""	-0.00159547081167918	0.908050186524705	5742
hMGS.01559	Intestinimonas massiliensis	met_100015836	ximenoylcarnitine (C26:1)*	Lipid	Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)	0.00147619839494666	0.914896892387985	5742
hMGS.01559	Intestinimonas massiliensis	met_100002344	(12 or 13)-methylmyristate (a15:0 or i15:0)	Lipid	Fatty Acid, Branched	0.00193005289665881	0.924474563399556	2616
hMGS.01559	Intestinimonas massiliensis	met_100003151	linoleoylcarnitine (C18:2)*	Lipid	Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)	0.00128487107078473	0.925892818040012	5742
hMGS.01559	Intestinimonas massiliensis	met_100010850	4-hydroxyphenylacetylglutamine	Peptide	Acetylated Peptides	0.00128128927329578	0.926098812038923	5742
hMGS.01559	Intestinimonas massiliensis	met_100010901	gamma-glutamyl-alpha-lysine	Peptide	Gamma-glutamyl Amino Acid	-0.0012652987393409	0.927018509408436	5742
hMGS.01559	Intestinimonas massiliensis	met_1547	N-stearoyl-sphingosine (d18:1/18:0)*	Lipid	Ceramides	-0.00117044906635721	0.932475762015554	5742
hMGS.01559	Intestinimonas massiliensis	met_100000295	tartarate	Xenobiotics	Food Component/Plant	0.00114026477881285	0.934213117529488	5742
